Animal_Species,Age_Months,Sex,Herd_Size,Vaccinated_FMD,Vaccinated_HS,Vaccinated_LSD,Vaccinated_BQ,Days_Since_Last_Vaccination,Recent_Treatment,Latitude,Longitude,Dist_Nearest_Outbreak_km,Dist_Waterbody_km,Temperature_C,Humidity_Percent,Rainfall_mm,Season,District_Outbreaks_30d,Symptom_Onset_Days,Sick_Animal_Count,Mortality_Count,Fever,Salivation,Blisters_Mouth_Teats,Lameness,Skin_Nodules,Udder_Swelling,Respiratory_Distress,Abnormal_Milk,Diarrhea,Bleeding_Orifices,Target_Disease,Triage_Risk_Level,Escalation_Required
Cow,18,Female,27,0,1,0,1,142,Antibiotics,23.1496,79.0725,38.6,2.8,26.4,80.3,9.5,Post-Monsoon,3,1,2,0,0,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Buffalo,36,Male,3,1,1,0,0,347,Dewormed,27.6432,73.9037,0.7,0.6,21.6,66.0,11.5,Summer,1,2,2,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,91,Male,3,0,1,0,1,213,Antibiotics,22.7731,76.0136,25.1,5.8,30.1,92.3,19.0,Post-Monsoon,6,5,1,0,1,0,0,0,0,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Buffalo,22,Male,13,0,1,0,0,234,Dewormed,24.9155,78.6812,26.9,9.2,26.6,100.0,32.1,Winter,2,4,1,0,1,0,0,1,1,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,43,Female,25,0,0,0,1,263,Untreated,22.2251,74.4773,13.6,12.1,23.1,81.9,6.8,Winter,4,4,1,0,1,0,0,1,0,0,1,0,0,0,FMD,Moderate,0
Cow,94,Female,3,0,0,1,0,163,Supportive Care,27.0355,81.5817,3.7,8.7,25.1,56.2,49.5,Monsoon,0,5,2,1,0,0,0,1,0,0,0,0,0,0,Black_Quarter,High,1
Buffalo,29,Female,9,1,1,0,1,161,Antibiotics,21.6803,74.3278,19.6,6.8,36.6,80.7,6.3,Post-Monsoon,3,3,2,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Cow,60,Female,3,1,0,0,1,238,Supportive Care,22.8346,81.9382,31.0,5.8,28.1,96.1,18.3,Post-Monsoon,7,6,1,0,1,0,0,0,1,1,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Cow,74,Female,3,0,1,1,0,40,Dewormed,22.6151,76.6174,58.7,9.4,27.4,42.8,7.1,Monsoon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Buffalo,11,Male,5,1,1,0,1,171,Dewormed,19.4833,82.4214,49.1,2.9,30.7,81.1,25.4,Post-Monsoon,1,2,4,0,0,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Buffalo,73,Female,15,1,1,0,1,341,Dewormed,25.1342,73.7911,31.3,0.4,28.9,60.9,29.2,Monsoon,1,5,3,2,1,0,0,1,0,0,0,0,0,0,Black_Quarter,High,1
Cow,26,Female,19,0,1,1,1,107,Supportive Care,21.8047,73.7416,14.2,0.1,22.9,80.6,22.1,Winter,3,6,3,0,1,0,0,0,0,0,0,1,0,0,Mastitis,Moderate,0
Buffalo,32,Female,8,1,0,0,1,102,Dewormed,26.0228,77.3131,8.7,4.7,31.1,84.9,22.5,Post-Monsoon,4,1,3,0,0,0,0,0,1,0,0,0,0,1,Lumpy_Skin_Disease,High,1
Cow,59,Female,7,1,1,0,1,304,Untreated,27.4076,79.7781,35.1,10.9,30.0,85.8,25.5,Post-Monsoon,6,6,1,0,1,0,0,0,1,0,0,0,0,1,Lumpy_Skin_Disease,Moderate,0
Cow,41,Female,6,1,0,1,1,146,Supportive Care,16.6003,79.7437,3.4,2.5,33.3,75.6,39.2,Monsoon,4,1,4,1,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,6,Male,21,0,1,1,1,182,Supportive Care,24.9993,73.4287,14.5,13.8,28.1,56.0,10.1,Post-Monsoon,1,3,2,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,54,Female,2,0,1,1,0,114,Supportive Care,21.753,78.8639,14.7,4.1,35.3,52.5,19.1,Post-Monsoon,5,6,1,1,1,0,0,1,0,0,0,0,0,0,Black_Quarter,High,1
Buffalo,7,Male,4,1,1,1,1,75,Dewormed,23.6969,80.1921,34.1,6.2,23.0,47.2,3.2,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Buffalo,61,Female,28,0,1,1,1,184,Dewormed,19.4127,74.8208,18.4,6.0,10.5,71.2,0.8,Winter,1,6,4,0,1,0,1,1,0,0,0,0,0,0,FMD,High,1
Buffalo,113,Female,16,0,1,0,1,238,Dewormed,21.7032,81.7241,26.3,7.1,29.9,61.6,13.6,Summer,2,5,1,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Buffalo,26,Female,5,0,1,1,1,31,Untreated,26.1291,83.423,13.8,13.2,27.7,84.5,25.8,Post-Monsoon,3,5,3,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Cow,20,Female,9,1,1,1,1,207,Dewormed,22.2779,74.8382,47.1,11.3,26.7,85.3,21.7,Post-Monsoon,2,5,4,0,1,0,0,0,1,1,0,0,0,0,Lumpy_Skin_Disease,High,1
Buffalo,18,Male,3,1,1,1,0,119,Supportive Care,24.8521,78.4043,45.1,4.2,28.1,81.5,10.7,Monsoon,3,5,2,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,77,Female,13,0,1,1,1,45,Dewormed,19.6593,74.8237,24.4,6.9,29.4,50.7,3.4,Monsoon,4,1,1,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,101,Female,14,1,1,1,0,191,Supportive Care,26.3082,78.9127,34.1,12.2,21.5,80.4,9.8,Monsoon,5,3,2,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,72,Female,6,0,0,1,0,334,Supportive Care,22.7846,81.4146,41.2,12.3,23.4,82.6,28.1,Post-Monsoon,2,6,4,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Cow,48,Female,11,0,1,1,1,140,Antibiotics,26.2153,82.3298,29.3,12.8,19.1,70.0,5.3,Post-Monsoon,2,1,2,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,36,Female,1,0,1,1,0,36,Supportive Care,15.2783,78.2587,42.8,14.2,34.8,71.1,28.3,Monsoon,5,6,1,2,1,0,0,1,1,0,0,0,0,0,Black_Quarter,High,1
Buffalo,77,Female,2,0,1,1,1,287,Antibiotics,22.3612,75.9515,15.9,2.2,28.0,67.5,6.9,Winter,2,4,1,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,49,Female,2,1,1,1,1,165,Supportive Care,22.5461,81.1805,36.9,9.7,24.6,78.8,11.9,Monsoon,4,1,1,0,1,0,0,0,0,0,0,1,0,0,Mastitis,Moderate,0
Cow,24,Female,4,0,0,1,1,234,Dewormed,23.8405,80.3753,21.2,3.5,23.7,74.5,54.3,Monsoon,0,5,2,2,1,1,1,0,0,0,0,0,0,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,119,Female,16,0,1,1,0,191,Untreated,15.9008,77.3208,36.3,2.8,21.8,67.7,9.9,Post-Monsoon,2,5,3,0,1,1,1,1,0,0,0,0,0,0,FMD,High,1
Buffalo,91,Female,1,1,1,1,1,247,Supportive Care,23.6261,83.4369,22.5,13.5,27.4,94.0,33.6,Post-Monsoon,4,3,1,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Cow,78,Female,14,0,0,1,1,68,Supportive Care,19.3113,84.3183,16.9,11.8,23.3,63.5,2.1,Summer,2,4,2,0,0,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,70,Female,4,0,1,1,1,299,Antibiotics,25.4015,76.4604,2.9,6.6,29.7,83.6,2.0,Winter,5,1,3,0,1,1,1,1,0,0,0,0,0,0,FMD,High,1
Buffalo,72,Male,3,0,1,1,0,75,Supportive Care,23.326,78.0079,16.4,8.5,36.3,70.1,20.5,Monsoon,1,3,1,0,1,0,0,0,0,0,0,0,0,0,Black_Quarter,Moderate,0
Buffalo,17,Female,8,0,0,1,1,44,Supportive Care,27.1265,81.3694,27.1,2.7,17.1,65.7,13.2,Winter,1,3,2,0,0,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Buffalo,58,Female,3,1,1,0,1,289,Antibiotics,20.9328,74.5701,22.9,11.9,31.7,88.7,14.8,Post-Monsoon,4,2,2,0,1,0,0,0,1,0,0,0,0,1,Lumpy_Skin_Disease,Moderate,0
Cow,95,Female,9,0,1,0,1,129,Dewormed,20.3856,79.431,15.0,8.0,31.7,91.3,28.5,Post-Monsoon,1,4,3,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Cow,47,Female,5,0,0,1,1,336,Antibiotics,22.9771,80.577,28.1,10.6,31.4,62.1,13.5,Summer,3,4,3,0,1,1,1,1,0,0,0,0,0,0,FMD,High,1
Cow,9,Female,30,1,1,1,1,95,Untreated,24.1732,75.3632,21.5,13.5,24.8,100.0,3.7,Monsoon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Healthy,Low,0
Cow,32,Female,15,0,0,1,1,318,Supportive Care,26.8,78.4825,38.1,10.1,28.7,53.8,11.6,Monsoon,4,5,3,0,1,1,1,1,0,0,0,0,0,0,FMD,High,1
Buffalo,100,Female,31,1,0,0,0,52,Untreated,19.9876,77.9911,44.3,9.4,32.7,79.2,17.5,Post-Monsoon,6,2,4,0,1,0,0,0,1,0,1,0,0,0,Lumpy_Skin_Disease,High,1
Cow,72,Female,8,1,0,0,1,37,Supportive Care,26.896,79.3132,5.0,6.0,27.6,83.0,5.7,Post-Monsoon,1,2,1,0,0,0,0,0,0,0,0,1,0,0,Lumpy_Skin_Disease,Moderate,0
Cow,110,Female,2,1,1,0,1,261,Untreated,18.7167,83.0574,26.5,0.2,31.3,83.3,17.3,Post-Monsoon,1,6,1,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Buffalo,28,Female,2,1,1,1,1,290,Supportive Care,27.1424,83.2133,92.4,7.0,22.9,36.0,10.9,Monsoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Cow,34,Female,2,1,1,0,0,274,Dewormed,20.3663,77.4807,32.9,0.9,31.4,97.9,5.9,Post-Monsoon,2,4,1,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Buffalo,55,Male,3,0,0,1,1,230,Dewormed,23.7242,83.8115,46.6,8.8,25.0,100.0,24.9,Monsoon,3,3,1,0,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,107,Male,17,0,0,0,1,45,Antibiotics,19.3347,83.4839,19.7,0.8,28.0,78.3,38.2,Monsoon,5,5,2,2,1,1,0,0,0,0,0,0,1,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,82,Male,12,1,0,1,0,352,Supportive Care,22.0421,74.459,41.3,9.8,33.7,80.5,21.1,Post-Monsoon,1,4,4,1,1,0,0,1,0,0,0,1,0,0,Black_Quarter,High,1
Buffalo,26,Female,11,0,1,0,1,260,Supportive Care,19.5535,77.7063,44.8,3.2,23.1,64.1,11.9,Post-Monsoon,2,3,3,0,1,1,1,1,0,0,0,0,0,0,FMD,High,1
Cow,63,Female,6,1,0,1,1,247,Untreated,23.4381,84.5469,2.0,14.8,29.9,75.8,9.9,Winter,4,1,2,0,1,0,1,0,0,1,0,1,0,1,Mastitis,Moderate,0
Buffalo,94,Female,7,1,1,0,1,76,Untreated,21.3891,73.4061,7.1,6.9,33.6,87.7,5.8,Post-Monsoon,0,6,4,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Buffalo,35,Female,1,0,0,1,1,176,Untreated,21.4011,81.7209,42.5,8.0,23.0,51.2,6.8,Summer,4,3,1,0,0,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,78,Female,25,0,1,0,1,98,Antibiotics,26.7409,82.4616,36.8,12.1,31.8,25.0,10.8,Monsoon,2,5,1,0,1,1,1,0,0,0,0,0,0,0,FMD,Moderate,0
Cow,75,Female,12,0,0,1,1,266,Antibiotics,25.6605,81.7402,30.9,5.6,28.8,81.2,15.2,Monsoon,2,6,4,0,1,1,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Cow,17,Female,7,1,1,0,1,283,Untreated,22.3341,78.3978,33.4,8.8,32.6,77.0,20.1,Post-Monsoon,5,5,3,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Cow,108,Female,11,1,1,1,0,278,Dewormed,18.8256,76.4853,46.2,5.7,19.8,74.1,7.1,Monsoon,3,2,4,0,0,0,0,0,0,1,1,1,0,0,Mastitis,Moderate,0
Buffalo,55,Male,6,0,0,1,1,319,Untreated,18.1767,74.6073,8.3,7.6,28.7,84.4,69.7,Monsoon,6,3,1,1,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Cow,104,Female,6,1,1,1,1,264,Antibiotics,27.7213,74.2413,18.5,7.2,24.4,85.6,12.9,Winter,2,5,1,0,0,0,0,0,1,1,0,1,0,0,Mastitis,Moderate,0
Cow,101,Female,29,1,1,1,1,145,Untreated,15.0604,80.128,48.8,7.9,34.7,39.7,0.5,Post-Monsoon,5,5,1,0,0,1,0,1,1,0,0,0,0,0,FMD,Moderate,0
Buffalo,47,Female,3,1,1,0,1,87,Antibiotics,15.8695,81.3315,58.2,10.2,27.2,50.5,6.8,Winter,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Healthy,Low,0
Buffalo,117,Female,8,1,0,1,0,215,Supportive Care,18.5574,75.998,35.9,0.2,32.4,92.4,73.6,Monsoon,5,2,2,2,0,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,87,Male,10,1,1,0,0,253,Supportive Care,27.7316,76.828,9.0,8.5,30.6,76.9,7.8,Post-Monsoon,7,1,4,0,1,0,0,0,0,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Buffalo,95,Male,3,1,1,0,1,244,Dewormed,17.0919,77.2791,28.3,10.8,24.6,86.4,13.9,Monsoon,3,1,1,0,1,0,0,0,0,1,0,0,0,0,Mastitis,Moderate,0
Buffalo,64,Female,3,0,1,0,1,169,Dewormed,15.0023,76.2969,19.3,14.0,30.7,83.1,21.9,Post-Monsoon,4,3,2,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Buffalo,86,Female,4,1,1,1,0,303,Supportive Care,15.6595,78.5559,14.7,10.0,27.0,68.2,41.7,Post-Monsoon,3,5,3,0,1,0,0,1,0,0,0,0,0,0,Black_Quarter,High,1
Buffalo,83,Female,1,1,0,0,1,244,Antibiotics,20.9925,73.4034,12.4,1.4,25.9,76.8,78.5,Monsoon,5,5,1,2,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Cow,19,Female,5,1,1,1,0,281,Supportive Care,26.5351,82.5164,21.0,11.2,31.9,80.6,39.9,Monsoon,3,1,1,0,0,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Cow,22,Female,9,0,1,1,1,159,Antibiotics,22.1852,78.9413,27.3,4.2,31.2,43.1,6.9,Post-Monsoon,0,2,3,0,1,1,1,1,0,0,0,0,0,0,FMD,High,1
Buffalo,60,Female,32,1,1,1,1,166,Antibiotics,19.6544,78.1857,91.3,4.1,16.3,60.6,13.1,Monsoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Cow,95,Female,2,1,1,1,1,306,Supportive Care,19.1709,83.1476,26.3,11.8,31.8,63.9,47.6,Post-Monsoon,4,5,1,1,1,0,0,0,1,0,1,0,0,1,Anthrax,Critical,1
Buffalo,14,Female,4,1,0,0,1,297,Dewormed,25.6446,78.0168,9.9,12.0,33.0,77.6,40.4,Monsoon,4,6,2,0,1,1,0,0,0,0,1,0,0,1,Hemorrhagic_Septicemia,Critical,1
Buffalo,119,Male,7,0,0,0,0,999,Supportive Care,16.1636,83.6844,2.5,2.2,29.6,98.6,27.1,Post-Monsoon,1,1,3,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Cow,15,Female,1,1,1,1,1,263,Antibiotics,26.6257,79.6069,23.5,8.7,32.2,85.3,29.7,Monsoon,5,5,1,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,25,Male,6,1,0,0,0,97,Supportive Care,15.0421,84.6676,37.9,5.5,32.2,72.9,41.6,Monsoon,3,1,4,1,0,0,0,1,0,0,0,0,0,0,Black_Quarter,High,1
Cow,118,Female,11,0,1,1,0,155,Antibiotics,22.5678,81.0688,15.1,4.2,35.1,55.6,37.6,Monsoon,0,5,1,0,1,0,0,1,0,1,0,0,0,0,Black_Quarter,Moderate,0
Cow,51,Female,30,1,1,0,1,112,Antibiotics,22.3285,83.8714,43.7,8.7,30.9,83.9,7.4,Post-Monsoon,2,1,4,0,1,0,0,1,1,0,0,1,0,0,Lumpy_Skin_Disease,High,1
Cow,96,Female,2,1,1,1,0,211,Supportive Care,17.8417,82.9266,40.4,14.4,29.2,75.7,26.8,Post-Monsoon,5,6,1,0,1,0,1,0,1,0,0,0,1,0,Lumpy_Skin_Disease,Moderate,0
Cow,80,Female,17,1,0,1,1,140,Dewormed,23.2966,83.3404,75.1,3.3,24.7,62.2,3.8,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Healthy,Low,0
Buffalo,118,Male,2,1,0,0,1,81,Dewormed,21.3032,84.6675,7.9,1.7,28.4,74.6,12.9,Monsoon,0,2,1,0,1,1,1,1,0,0,0,0,1,0,FMD,Moderate,0
Buffalo,105,Female,2,1,1,0,1,338,Dewormed,19.6202,74.3542,30.1,8.9,24.3,59.1,6.7,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Buffalo,66,Male,12,1,1,0,1,273,Dewormed,24.7408,83.3497,6.9,7.8,29.1,80.0,22.9,Post-Monsoon,2,1,2,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Cow,16,Female,6,0,0,0,1,106,Dewormed,16.7076,76.5415,49.3,13.9,41.4,66.6,2.0,Winter,0,1,4,0,1,1,1,1,0,0,0,0,0,0,FMD,High,1
Cow,12,Female,2,1,0,0,1,45,Antibiotics,18.005,80.7757,24.1,8.7,24.4,67.8,59.6,Monsoon,3,1,1,0,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Cow,38,Female,15,0,1,0,1,222,Untreated,25.5896,79.7551,40.3,8.1,27.9,72.5,16.0,Post-Monsoon,2,6,3,0,0,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Buffalo,83,Female,2,1,1,1,0,74,Antibiotics,26.2783,78.8165,7.2,9.2,33.2,68.8,41.4,Post-Monsoon,5,1,1,1,1,0,0,1,0,0,0,0,0,0,Black_Quarter,High,1
Cow,34,Female,10,1,1,0,1,240,Antibiotics,20.4853,74.9352,5.2,10.5,29.6,67.8,23.5,Post-Monsoon,1,2,3,0,1,0,0,0,0,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Cow,10,Female,30,1,1,1,1,324,Supportive Care,23.2995,77.6864,44.8,13.4,33.5,78.3,34.9,Winter,2,2,2,0,1,0,0,0,0,1,0,0,0,0,Mastitis,Moderate,0
Cow,119,Female,23,0,1,1,0,321,Untreated,22.6881,81.186,7.0,14.9,22.9,76.9,34.3,Monsoon,1,3,4,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Cow,89,Female,4,1,1,1,1,97,Antibiotics,17.1261,78.1197,31.5,5.2,34.3,89.1,35.6,Monsoon,2,1,3,1,0,0,0,1,0,0,0,0,0,0,Black_Quarter,High,1
Buffalo,44,Female,4,0,1,1,1,321,Dewormed,15.6392,82.9737,48.0,2.6,19.2,80.2,15.7,Monsoon,2,2,2,0,1,0,0,0,1,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,83,Female,9,1,1,1,1,33,Dewormed,22.2934,77.3063,17.9,6.0,23.3,55.7,7.4,Post-Monsoon,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Healthy,Low,0
Cow,75,Female,49,0,1,1,1,362,Antibiotics,15.9166,73.8967,12.7,3.3,23.3,38.1,3.9,Winter,1,4,1,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Buffalo,111,Male,1,1,1,1,1,103,Untreated,20.7849,76.5501,17.2,8.7,35.1,61.9,21.2,Post-Monsoon,5,5,1,0,1,0,0,0,0,0,1,0,0,1,Anthrax,Critical,1
Buffalo,72,Female,4,1,1,0,0,94,Dewormed,17.4183,82.5238,31.9,2.6,34.7,85.1,28.8,Post-Monsoon,2,1,1,0,1,0,0,0,1,0,0,1,0,0,Lumpy_Skin_Disease,Moderate,0
Cow,45,Female,1,0,1,1,1,38,Antibiotics,18.5156,77.0997,70.8,1.8,26.3,70.7,3.3,Monsoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Buffalo,12,Female,3,0,0,0,1,264,Untreated,27.0225,73.5358,9.6,12.2,33.6,92.6,9.0,Post-Monsoon,3,1,1,0,1,0,0,0,0,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Buffalo,82,Female,1,0,1,1,1,256,Supportive Care,26.5595,75.7213,6.8,13.1,36.8,66.0,32.6,Post-Monsoon,6,1,1,0,0,0,0,0,0,0,1,0,0,1,Anthrax,Critical,1
Cow,6,Female,1,0,1,1,1,293,Antibiotics,17.7867,74.6733,1.9,0.8,38.4,41.0,50.0,Post-Monsoon,4,2,1,0,1,0,0,0,0,0,0,0,0,0,Black_Quarter,Moderate,0
Buffalo,88,Male,4,0,0,0,1,324,Supportive Care,16.0983,79.9947,44.5,0.7,24.5,39.9,2.0,Monsoon,2,5,2,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,110,Female,15,1,0,0,1,178,Untreated,19.5545,76.2381,7.9,12.0,26.0,75.0,6.3,Winter,4,4,1,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,70,Female,23,1,1,0,1,171,Antibiotics,26.5627,73.5277,14.3,4.6,29.0,85.2,27.8,Post-Monsoon,3,3,4,0,1,0,0,0,1,0,0,0,0,0,Lumpy_Skin_Disease,High,1
Buffalo,74,Male,7,1,0,0,1,95,Untreated,21.8627,75.9369,49.4,14.8,35.3,64.1,38.3,Monsoon,1,2,4,1,1,0,0,0,0,0,1,0,0,1,Anthrax,Critical,1
Cow,79,Female,34,1,1,1,1,117,Dewormed,20.5958,80.4498,17.7,6.9,29.3,68.5,12.4,Post-Monsoon,6,1,2,0,1,0,0,0,0,0,0,0,0,0,Lumpy_Skin_Disease,Moderate,0
Buffalo,58,Female,1,0,1,1,1,221,Antibiotics,25.782,83.0697,32.9,1.9,20.1,86.6,27.5,Post-Monsoon,1,2,1,0,1,0,0,0,0,1,1,1,0,0,Mastitis,Moderate,0
Cow,58,Female,18,1,1,0,0,262,Untreated,23.0038,79.7682,41.4,14.6,36.2,82.6,14.1,Post-Monsoon,3,2,2,0,1,0,0,1,0,0,0,1,0,0,Black_Quarter,Moderate,0
Buffalo,56,Female,1,0,0,1,1,263,Dewormed,20.5166,73.7756,35.5,8.2,24.6,97.2,28.1,Summer,2,6,1,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,14,Female,2,0,1,1,1,334,Supportive Care,15.9653,83.2003,80.3,13.9,23.0,25.9,10.5,Winter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Cow,104,Female,1,0,1,0,0,169,Untreated,24.9564,76.1918,43.5,4.5,24.6,83.0,3.9,Winter,3,6,1,0,1,1,1,1,0,0,0,0,0,0,FMD,Moderate,0
Cow,119,Female,21,1,0,1,0,267,Dewormed,26.0284,83.1926,29.8,14.9,26.1,78.4,29.2,Post-Monsoon,4,3,2,0,1,0,0,0,0,1,0,0,0,0,Mastitis,Moderate,0
Cow,27,Female,5,1,0,1,1,281,Untreated,27.7958,83.1795,5.6,5.6,31.4,98.9,30.9,Monsoon,2,4,3,0,0,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,22,Female,7,1,0,1,1,278,Untreated,27.3907,77.6223,5.4,7.9,28.4,76.5,65.6,Monsoon,5,3,2,1,1,1,0,0,0,0,1,0,1,0,Hemorrhagic_Septicemia,Critical,1
Cow,45,Female,45,0,1,1,1,237,Untreated,23.7627,76.2966,22.4,0.5,27.0,53.0,2.1,Post-Monsoon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Cow,57,Female,10,0,0,1,1,255,Untreated,24.4427,78.0888,29.6,7.6,23.0,94.7,74.3,Monsoon,3,1,2,0,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Cow,115,Female,2,1,0,1,1,238,Untreated,23.8308,84.051,12.9,8.8,36.1,75.6,17.6,Monsoon,4,5,1,0,1,0,0,0,0,0,1,0,0,1,Anthrax,Critical,1
Cow,97,Female,10,0,0,0,1,200,Untreated,16.1401,79.3744,6.1,6.6,27.6,80.2,40.0,Monsoon,2,6,2,1,0,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Cow,71,Female,3,1,1,0,1,66,Supportive Care,15.7833,78.8992,17.3,6.7,29.0,78.3,1.9,Post-Monsoon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Healthy,Low,0
Buffalo,49,Male,11,1,1,1,1,222,Supportive Care,22.7307,76.2719,26.7,6.7,27.3,75.2,11.8,Monsoon,3,6,2,0,0,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,35,Female,6,1,0,1,0,243,Untreated,27.5708,75.9127,7.9,13.8,30.5,89.2,79.3,Monsoon,6,5,2,0,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,58,Female,5,1,0,1,1,190,Supportive Care,21.3846,73.699,33.3,11.0,23.5,85.0,30.3,Monsoon,1,1,2,1,1,1,0,0,0,0,1,0,0,0,Hemorrhagic_Septicemia,Critical,1
Buffalo,51,Male,1,1,1,1,1,267,Dewormed,20.779,74.7285,69.6,13.1,18.0,52.4,10.7,Monsoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
Cow,41,Female,2,1,1,0,1,329,Supportive Care,17.1672,75.9647,29.5,0.6,33.1,95.4,12.5,Post-Monsoon,2,5,1,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Cow,71,Female,7,1,1,0,1,354,Untreated,22.5285,82.9335,24.8,11.8,20.9,80.5,25.5,Post-Monsoon,2,1,1,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Cow,25,Female,4,0,1,1,1,266,Antibiotics,21.1329,79.5519,40.2,12.2,23.5,71.8,15.2,Post-Monsoon,2,4,2,0,1,0,0,0,0,1,0,1,0,0,Mastitis,Moderate,0
Buffalo,44,Female,7,1,0,1,1,106,Dewormed,22.8618,82.005,8.7,6.9,24.2,95.3,12.0,Winter,4,2,2,0,1,0,0,0,0,1,0,0,0,0,Mastitis,Moderate,0
Cow,44,Female,32,1,1,0,0,311,Untreated,19.9196,75.7127,46.5,7.9,40.5,47.7,0.5,Monsoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Healthy,Low,0
